rater_id,volume,sample_id,relevance_1_5,both_concepts_coverage_1_5,non_redundancy_1_5,overall_usefulness_1_5,query_number,video,query_id,method,selected_indices
R005,B,Q17-S3,2,3,2,2,17,P04,Car_Office,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R005,B,Q17-S4,1,2,2,2,17,P04,Car_Office,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R005,B,Q18-S1,2,2,2,2,18,P04,Food_Garden,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R005,B,Q18-S2,4,4,4,4,18,P04,Food_Garden,Ours-Nested-Intent-Selector,"[187, 189, 191, 475, 477, 482, 491, 493, 498, 500, 928, 929, 944, 945, 946, 947, 949, 954, 955, 956, 957, 959, 965, 998, 999, 1003, 1004, 1005, 1006, 1007, 1008, 1010, 1011, 1012, 1014, 1016, 1019, 1024, 1028, 1034, 1036, 1037, 1043, 1045, 1048, 1053, 1065, 1066, 1068, 1090, 1275, 1687, 1689, 1698, 1996, 2003, 2005, 2007, 2008, 2010, 2018, 2026, 2034, 2113, 2114, 2116, 2117, 2119, 2122, 2126, 2154]"
R005,B,Q18-S3,4,4,4,4,18,P04,Food_Garden,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R005,B,Q18-S4,3,3,3,3,18,P04,Food_Garden,CLIP-zero-shot,"[1350, 667, 1122, 706, 1978, 665, 586, 1940, 2577, 1237, 1393, 1289, 724, 1118, 585, 726, 1008, 718, 591, 1717, 1215, 1216, 1271, 534, 626, 722, 1229, 1285, 681, 1198, 588, 1206, 1632, 843, 725, 1012, 1238, 710, 1571, 1326, 1177, 1697, 716, 1226, 1280, 589, 1595, 3280, 1196, 1201, 1112, 581, 679, 621, 1396, 630, 1629, 643, 1108, 1157, 1181, 1083, 1119, 929, 1687, 1044, 1243, 55, 683, 1211, 74]"
R005,B,Q19-S1,1,1,1,1,19,P04,Men_Sun,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R005,B,Q19-S2,3,2,3,2,19,P04,Men_Sun,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R005,B,Q19-S3,4,4,4,4,19,P04,Men_Sun,Ours-Nested-Intent-Selector,"[199, 471, 474, 475, 477, 485, 487, 488, 489, 493, 494, 497, 498, 500, 501, 503, 504, 506, 924, 926, 929, 932, 933, 940, 941, 949, 954, 956, 957, 958, 959, 964, 997, 999, 1003, 1004, 1005, 1006, 1007, 1014, 1020, 1022, 1090, 1091, 1228, 1546, 1693, 1971, 1975, 1995, 1996, 1997, 1998, 1999, 2002, 2003, 2004, 2006, 2009, 2010, 2011, 2018, 2037, 2104, 2105, 2106, 2111, 2125, 2145, 2151, 2160]"
R005,B,Q19-S4,1,1,1,1,19,P04,Men_Sun,CLIP-zero-shot,"[2577, 534, 585, 1350, 665, 1122, 667, 586, 706, 1393, 1978, 681, 1118, 1285, 591, 772, 1717, 1715, 1216, 1280, 1237, 1289, 1489, 684, 1279, 588, 1215, 710, 1271, 621, 679, 1238, 1257, 552, 1269, 617, 668, 1632, 587, 724, 673, 1229, 1243, 1723, 626, 3587, 1940, 589, 1008, 843, 2697, 683, 632, 1206, 718, 1125, 581, 622, 1284, 2136, 726, 1571, 2047, 2170, 493, 630, 1738, 1112, 1266, 1157, 721]"
R005,B,Q20-S1,1,1,1,1,20,P04,Sun_Tree,CLIP-zero-shot,"[2577, 1008, 1350, 534, 2026, 1122, 665, 667, 1285, 1118, 1715, 3587, 1489, 1280, 1238, 1289, 1237, 585, 1393, 586, 1271, 2328, 1284, 1978, 1279, 706, 1216, 673, 493, 1229, 1007, 1206, 497, 591, 1196, 1257, 1215, 1028, 1005, 1717, 1006, 1632, 772, 1226, 949, 1269, 681, 1693, 3282, 1125, 1243, 2154, 3281, 1045, 1112, 1283, 1211, 1266, 1037, 482, 668, 3285, 484, 588, 552, 494, 1179, 1083, 1992, 1571, 2170]"
R005,B,Q20-S2,5,4,5,5,20,P04,Sun_Tree,Ours-Nested-Intent-Selector,"[477, 481, 482, 488, 490, 492, 493, 497, 500, 920, 924, 926, 929, 934, 944, 954, 956, 957, 958, 959, 960, 962, 964, 999, 1003, 1004, 1005, 1006, 1008, 1014, 1026, 1028, 1038, 1041, 1045, 1057, 1058, 1059, 1064, 1091, 1228, 1693, 1995, 1998, 1999, 2000, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2016, 2017, 2018, 2019, 2020, 2021, 2027, 2033, 2034, 2036, 2097, 2098, 2105, 2107, 2111, 2117, 2118]"
R005,B,Q20-S3,1,1,1,1,20,P04,Sun_Tree,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R005,B,Q20-S4,1,1,1,1,20,P04,Sun_Tree,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R002,B,Q11-S1,2,1,4,2,11,P03,Book_Lady,CLIP-zero-shot,"[829, 1156, 106, 1781, 729, 746, 386, 784, 550, 665, 1144, 697, 833, 1570, 667, 875, 851, 748, 1184, 979, 552, 861, 772, 1077, 891, 596, 1214, 719, 597, 81, 838, 989, 1101, 744, 1124, 1121, 1054, 6, 362, 1793, 606, 779, 1283]"
R002,B,Q11-S2,3,3,4,3,11,P03,Book_Lady,Ours-Nested-Intent-Selector,"[136, 143, 147, 183, 189, 223, 242, 243, 244, 249, 301, 310, 312, 313, 325, 326, 328, 330, 334, 338, 362, 377, 378, 384, 393, 395, 396, 397, 403, 404, 405, 406, 407, 409, 410, 411, 413, 414, 415, 416, 446, 898, 936]"
R002,B,Q11-S3,2,2,4,2,11,P03,Book_Lady,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 460, 512, 563, 614, 665, 717, 768, 819, 870, 921, 973, 1024, 1075, 1126, 1177, 1229, 1280, 1331, 1382, 1434, 1485, 1536, 1587, 1638, 1690, 1741, 1792, 1843, 1894, 1946, 1997, 2048, 2099, 2151]"
R002,B,Q11-S4,1,1,3,1,11,P03,Book_Lady,Visual-BiLSTM,"[2151, 2150, 2149, 22, 49, 21, 564, 33, 2148, 40, 25, 580, 563, 52, 53, 596, 19, 575, 577, 50, 43, 581, 20, 1526, 576, 11, 26, 15, 366, 565, 18, 579, 1317, 42, 30, 44, 548, 12, 310, 39, 23, 549, 46]"
R002,B,Q12-S1,3,3,4,2,12,P03,Chocolate_Tree,CLIP-zero-shot,"[829, 1781, 1054, 550, 1384, 1184, 1386, 1651, 667, 1848, 746, 1077, 2011, 1233, 997, 281, 304, 784, 106, 1294, 2010, 68, 245, 697, 1000, 1091, 1101, 185, 181, 729, 1954, 2149, 6, 1466, 205, 796, 1464, 917, 606, 552, 748, 597, 1570]"
R002,B,Q12-S2,2,1,2,1,12,P03,Chocolate_Tree,Visual-BiLSTM,"[2151, 2150, 2149, 22, 49, 21, 564, 33, 2148, 40, 25, 580, 563, 52, 53, 596, 19, 575, 577, 50, 43, 581, 20, 1526, 576, 11, 26, 15, 366, 565, 18, 579, 1317, 42, 30, 44, 548, 12, 310, 39, 23, 549, 46]"
R002,B,Q12-S3,2,2,4,2,12,P03,Chocolate_Tree,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 460, 512, 563, 614, 665, 717, 768, 819, 870, 921, 973, 1024, 1075, 1126, 1177, 1229, 1280, 1331, 1382, 1434, 1485, 1536, 1587, 1638, 1690, 1741, 1792, 1843, 1894, 1946, 1997, 2048, 2099, 2151]"
R002,B,Q12-S4,5,4,5,4,12,P03,Chocolate_Tree,Ours-Nested-Intent-Selector,"[71, 84, 92, 110, 114, 122, 123, 129, 138, 153, 155, 160, 170, 173, 174, 177, 182, 205, 206, 207, 208, 214, 215, 255, 261, 307, 311, 318, 321, 429, 432, 439, 457, 465, 466, 469, 472, 477, 518, 519, 520, 521, 524]"
R002,B,Q13-S1,2,2,2,1,13,P03,Desk_Tree,Visual-BiLSTM,"[2151, 2150, 2149, 22, 49, 21, 564, 33, 2148, 40, 25, 580, 563, 52, 53, 596, 19, 575, 577, 50, 43, 581, 20, 1526, 576, 11, 26, 15, 366, 565, 18, 579, 1317, 42, 30, 44, 548, 12, 310, 39, 23, 549, 46]"
R002,B,Q13-S2,5,4,5,4,13,P03,Desk_Tree,Ours-Nested-Intent-Selector,"[71, 73, 78, 84, 85, 90, 110, 111, 112, 114, 117, 119, 120, 122, 123, 126, 129, 136, 425, 428, 429, 430, 432, 439, 454, 457, 461, 462, 464, 465, 466, 467, 470, 477, 499, 500, 521, 695, 917, 1470, 1870, 1975, 2019]"
R002,B,Q13-S3,2,2,4,2,13,P03,Desk_Tree,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 460, 512, 563, 614, 665, 717, 768, 819, 870, 921, 973, 1024, 1075, 1126, 1177, 1229, 1280, 1331, 1382, 1434, 1485, 1536, 1587, 1638, 1690, 1741, 1792, 1843, 1894, 1946, 1997, 2048, 2099, 2151]"
R002,B,Q13-S4,3,2,3,2,13,P03,Desk_Tree,CLIP-zero-shot,"[729, 829, 875, 746, 891, 550, 784, 665, 597, 1294, 1781, 106, 989, 624, 1077, 917, 779, 1156, 1184, 833, 282, 697, 6, 1924, 719, 734, 970, 780, 596, 979, 748, 1167, 1144, 728, 1570, 605, 865, 1189, 772, 1121, 760, 796, 861]"
R002,B,Q14-S1,4,4,4,4,14,P03,Hands_Room,Ours-Nested-Intent-Selector,"[46, 53, 654, 672, 708, 761, 767, 902, 905, 916, 922, 952, 956, 957, 958, 960, 961, 1003, 1012, 1016, 1017, 1022, 1028, 1029, 1048, 1079, 1108, 1278, 1286, 1358, 1395, 1411, 1752, 1753, 1755, 1756, 1801, 1911, 2019, 2038, 2058, 2132, 2151]"
R002,B,Q14-S2,4,3,4,3,14,P03,Hands_Room,CLIP-zero-shot,"[597, 596, 829, 697, 106, 746, 1570, 729, 1781, 1077, 550, 2149, 833, 1144, 1924, 1184, 665, 715, 1543, 552, 1793, 606, 1177, 783, 599, 16, 281, 1053, 875, 1294, 2137, 1167, 772, 1467, 940, 784, 1214, 1397, 891, 719, 826, 1719, 1466]"
R002,B,Q14-S3,4,3,4,3,14,P03,Hands_Room,Visual-BiLSTM,"[2151, 2150, 2149, 22, 49, 21, 564, 33, 2148, 40, 25, 580, 563, 52, 53, 596, 19, 575, 577, 50, 43, 581, 20, 1526, 576, 11, 26, 15, 366, 565, 18, 579, 1317, 42, 30, 44, 548, 12, 310, 39, 23, 549, 46]"
R002,B,Q14-S4,5,5,5,5,14,P03,Hands_Room,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 460, 512, 563, 614, 665, 717, 768, 819, 870, 921, 973, 1024, 1075, 1126, 1177, 1229, 1280, 1331, 1382, 1434, 1485, 1536, 1587, 1638, 1690, 1741, 1792, 1843, 1894, 1946, 1997, 2048, 2099, 2151]"
R002,B,Q15-S1,1,1,3,1,15,P03,Sun_Student,Visual-BiLSTM,"[2151, 2150, 2149, 22, 49, 21, 564, 33, 2148, 40, 25, 580, 563, 52, 53, 596, 19, 575, 577, 50, 43, 581, 20, 1526, 576, 11, 26, 15, 366, 565, 18, 579, 1317, 42, 30, 44, 548, 12, 310, 39, 23, 549, 46]"
R002,B,Q15-S2,1,1,3,1,15,P03,Sun_Student,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 460, 512, 563, 614, 665, 717, 768, 819, 870, 921, 973, 1024, 1075, 1126, 1177, 1229, 1280, 1331, 1382, 1434, 1485, 1536, 1587, 1638, 1690, 1741, 1792, 1843, 1894, 1946, 1997, 2048, 2099, 2151]"
R002,B,Q15-S3,2,2,5,2,15,P03,Sun_Student,Ours-Nested-Intent-Selector,"[14, 26, 71, 91, 92, 129, 133, 136, 169, 403, 425, 426, 428, 429, 430, 432, 461, 462, 465, 466, 469, 477, 494, 522, 527, 532, 541, 546, 564, 570, 572, 627, 695, 739, 760, 917, 927, 982, 1527, 1572, 1700, 1738, 1812]"
R002,B,Q15-S4,1,1,5,1,15,P03,Sun_Student,CLIP-zero-shot,"[1570, 106, 829, 746, 550, 729, 597, 1781, 875, 552, 760, 665, 1077, 891, 1121, 719, 833, 596, 697, 784, 772, 1793, 1156, 606, 68, 1101, 779, 1184, 1543, 748, 1294, 989, 979, 624, 667, 1167, 1161, 125, 861, 1233, 838, 1397, 1214]"
R002,B,Q16-S1,1,1,3,1,16,P04,Blonde_Beach,Ours-Nested-Intent-Selector,"[197, 468, 471, 473, 475, 477, 481, 482, 489, 490, 493, 497, 498, 500, 923, 944, 945, 955, 956, 957, 959, 963, 964, 990, 999, 1000, 1001, 1003, 1004, 1005, 1006, 1007, 1008, 1009, 1012, 1014, 1017, 1021, 1024, 1028, 1034, 1043, 1048, 1062, 1090, 1091, 1283, 1284, 1302, 1995, 1997, 1998, 1999, 2002, 2003, 2006, 2008, 2018, 2024, 2034, 2036, 2089, 2101, 2111, 2116, 2120, 2122, 2126, 2145, 2148, 2158]"
R002,B,Q16-S2,1,1,2,1,16,P04,Blonde_Beach,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R002,B,Q16-S3,1,1,2,1,16,P04,Blonde_Beach,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R002,B,Q16-S4,1,1,3,1,16,P04,Blonde_Beach,CLIP-zero-shot,"[2577, 534, 1350, 585, 726, 1285, 1122, 1289, 1237, 1280, 725, 706, 1216, 1215, 1271, 586, 1393, 1723, 1118, 1978, 1229, 1238, 1717, 1611, 591, 1282, 681, 1257, 665, 710, 1595, 1715, 626, 552, 1931, 1632, 1279, 1243, 1284, 1278, 1574, 632, 667, 673, 1157, 1571, 690, 1266, 1246, 588, 1697, 1233, 724, 684, 617, 1272, 1206, 729, 772, 722, 618, 714, 666, 662, 1125, 2136, 723, 1281, 1130, 1269, 1083]"
R002,B,Q17-S1,2,2,3,2,17,P04,Car_Office,CLIP-zero-shot,"[1350, 1122, 1118, 2577, 1280, 585, 706, 591, 1285, 1289, 673, 1978, 581, 626, 1558, 586, 1393, 552, 1233, 1112, 588, 1196, 681, 534, 667, 665, 709, 1257, 1216, 679, 1130, 684, 1271, 1723, 672, 1237, 621, 726, 1238, 1632, 710, 630, 1215, 724, 1571, 1931, 725, 1717, 732, 676, 1229, 1226, 1157, 1179, 1940, 1279, 3281, 1206, 1258, 1489, 1278, 708, 1243, 1272, 683, 1269, 1284, 589, 1308, 722, 693]"
R002,B,Q17-S2,4,3,3,3,17,P04,Car_Office,Ours-Nested-Intent-Selector,"[559, 561, 563, 564, 565, 570, 571, 572, 574, 575, 579, 671, 962, 1096, 1117, 1142, 1160, 1163, 1179, 1185, 1194, 1196, 1210, 1219, 1233, 1248, 1258, 1262, 1287, 1397, 1422, 1432, 1436, 1661, 1677, 1787, 1806, 1888, 1889, 1900, 1966, 2033, 2312, 2317, 2332, 2335, 2339, 2343, 2344, 2345, 2348, 2351, 2353, 2355, 2356, 2359, 2361, 2363, 2367, 2368, 2371, 2372, 2386, 2395, 2399, 2409, 2417, 2443, 2447, 2483, 2744]"
R002,B,Q17-S3,3,4,3,3,17,P04,Car_Office,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R002,B,Q17-S4,4,3,3,3,17,P04,Car_Office,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R002,B,Q18-S1,2,2,3,2,18,P04,Food_Garden,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R002,B,Q18-S2,4,4,5,4,18,P04,Food_Garden,Ours-Nested-Intent-Selector,"[187, 189, 191, 475, 477, 482, 491, 493, 498, 500, 928, 929, 944, 945, 946, 947, 949, 954, 955, 956, 957, 959, 965, 998, 999, 1003, 1004, 1005, 1006, 1007, 1008, 1010, 1011, 1012, 1014, 1016, 1019, 1024, 1028, 1034, 1036, 1037, 1043, 1045, 1048, 1053, 1065, 1066, 1068, 1090, 1275, 1687, 1689, 1698, 1996, 2003, 2005, 2007, 2008, 2010, 2018, 2026, 2034, 2113, 2114, 2116, 2117, 2119, 2122, 2126, 2154]"
R002,B,Q18-S3,1,1,3,1,18,P04,Food_Garden,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R002,B,Q18-S4,3,2,3,2,18,P04,Food_Garden,CLIP-zero-shot,"[1350, 667, 1122, 706, 1978, 665, 586, 1940, 2577, 1237, 1393, 1289, 724, 1118, 585, 726, 1008, 718, 591, 1717, 1215, 1216, 1271, 534, 626, 722, 1229, 1285, 681, 1198, 588, 1206, 1632, 843, 725, 1012, 1238, 710, 1571, 1326, 1177, 1697, 716, 1226, 1280, 589, 1595, 3280, 1196, 1201, 1112, 581, 679, 621, 1396, 630, 1629, 643, 1108, 1157, 1181, 1083, 1119, 929, 1687, 1044, 1243, 55, 683, 1211, 74]"
R002,B,Q19-S1,1,1,3,1,19,P04,Men_Sun,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
R002,B,Q19-S2,1,1,3,1,19,P04,Men_Sun,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R002,B,Q19-S3,4,4,5,4,19,P04,Men_Sun,Ours-Nested-Intent-Selector,"[199, 471, 474, 475, 477, 485, 487, 488, 489, 493, 494, 497, 498, 500, 501, 503, 504, 506, 924, 926, 929, 932, 933, 940, 941, 949, 954, 956, 957, 958, 959, 964, 997, 999, 1003, 1004, 1005, 1006, 1007, 1014, 1020, 1022, 1090, 1091, 1228, 1546, 1693, 1971, 1975, 1995, 1996, 1997, 1998, 1999, 2002, 2003, 2004, 2006, 2009, 2010, 2011, 2018, 2037, 2104, 2105, 2106, 2111, 2125, 2145, 2151, 2160]"
R002,B,Q19-S4,2,3,3,2,19,P04,Men_Sun,CLIP-zero-shot,"[2577, 534, 585, 1350, 665, 1122, 667, 586, 706, 1393, 1978, 681, 1118, 1285, 591, 772, 1717, 1715, 1216, 1280, 1237, 1289, 1489, 684, 1279, 588, 1215, 710, 1271, 621, 679, 1238, 1257, 552, 1269, 617, 668, 1632, 587, 724, 673, 1229, 1243, 1723, 626, 3587, 1940, 589, 1008, 843, 2697, 683, 632, 1206, 718, 1125, 581, 622, 1284, 2136, 726, 1571, 2047, 2170, 493, 630, 1738, 1112, 1266, 1157, 721]"
R002,B,Q20-S1,3,3,4,3,20,P04,Sun_Tree,CLIP-zero-shot,"[2577, 1008, 1350, 534, 2026, 1122, 665, 667, 1285, 1118, 1715, 3587, 1489, 1280, 1238, 1289, 1237, 585, 1393, 586, 1271, 2328, 1284, 1978, 1279, 706, 1216, 673, 493, 1229, 1007, 1206, 497, 591, 1196, 1257, 1215, 1028, 1005, 1717, 1006, 1632, 772, 1226, 949, 1269, 681, 1693, 3282, 1125, 1243, 2154, 3281, 1045, 1112, 1283, 1211, 1266, 1037, 482, 668, 3285, 484, 588, 552, 494, 1179, 1083, 1992, 1571, 2170]"
R002,B,Q20-S2,4,4,3,3,20,P04,Sun_Tree,Ours-Nested-Intent-Selector,"[477, 481, 482, 488, 490, 492, 493, 497, 500, 920, 924, 926, 929, 934, 944, 954, 956, 957, 958, 959, 960, 962, 964, 999, 1003, 1004, 1005, 1006, 1008, 1014, 1026, 1028, 1038, 1041, 1045, 1057, 1058, 1059, 1064, 1091, 1228, 1693, 1995, 1998, 1999, 2000, 2002, 2003, 2005, 2006, 2007, 2008, 2009, 2010, 2016, 2017, 2018, 2019, 2020, 2021, 2027, 2033, 2034, 2036, 2097, 2098, 2105, 2107, 2111, 2117, 2118]"
R002,B,Q20-S3,1,1,4,1,20,P04,Sun_Tree,Uniform,"[0, 51, 102, 153, 204, 256, 307, 358, 409, 461, 512, 563, 614, 666, 717, 768, 819, 871, 922, 973, 1024, 1076, 1127, 1178, 1229, 1281, 1332, 1383, 1434, 1486, 1537, 1588, 1639, 1691, 1742, 1793, 1844, 1895, 1947, 1998, 2049, 2100, 2152, 2203, 2254, 2305, 2357, 2408, 2459, 2510, 2562, 2613, 2664, 2715, 2767, 2818, 2869, 2920, 2972, 3023, 3074, 3125, 3177, 3228, 3279, 3330, 3382, 3433, 3484, 3535, 3587]"
R002,B,Q20-S4,1,1,4,1,20,P04,Sun_Tree,Visual-BiLSTM,"[3587, 3586, 3585, 3584, 670, 572, 13, 573, 752, 757, 671, 756, 571, 14, 568, 569, 43, 570, 1970, 2177, 583, 581, 672, 760, 918, 2252, 2178, 585, 611, 45, 2004, 46, 574, 2047, 23, 575, 44, 673, 759, 616, 12, 582, 754, 761, 614, 674, 2053, 613, 584, 615, 617, 751, 591, 610, 42, 676, 735, 586, 580, 2170, 60, 677, 750, 24, 707, 612, 22, 668, 675, 683, 716]"
